amenity,lat,lon,name
water_point,-1.3142699999999998,36.784221699999996,Water Tap
water_point,-1.3144183,36.784015,Water Tank
water_point,-1.314658,36.7832928,Water Tap
water_point,-1.3144832999999998,36.784605,Water Tank
water_point,-1.3143682999999997,36.7838967,Water Tap
water_point,-1.314255,36.7845767,Water Tank
water_point,-1.3143482999999998,36.7841917,Water Tank
water_point,-1.3146332999999997,36.784965,Water Tap
water_point,-1.3156,36.783745,Water Tap
water_point,-1.316365,36.7837367,Water Tank
water_point,-1.3158832999999999,36.7842533,Water Tap
water_point,-1.3157717,36.7833867,Water Tap
water_point,-1.3165317,36.7830033,Water Kiosk
water_point,-1.3120114999999999,36.7832309,Raila Educational Centre
water_point,-1.3123216,36.78356639999999,Raila Educational Centre
water_point,-1.3086765999999999,36.7864268,Kambikuku Self Help Group
water_point,-1.3083596,36.7861536,Cassava Water Tap
water_point,-1.3096485999999998,36.7865529,Water Tank
water_point,-1.3085521,36.7842789,Water Point
water_point,-1.3083918,36.7846217,NYS 10
water_point,-1.3088311,36.78572979999999,Plot Water Tank
water_point,-1.3084431999999997,36.785167099999995,Water Point
water_point,-1.3084696999999998,36.78605679999999,Cassava Water Tank
water_point,-1.3102282999999997,36.78745419999999,Beyond Zero Water Tank
water_point,-1.3094158999999999,36.7871356,Water Tank
water_point,-1.3097054999999997,36.785405499999996,Makina Mosque
water_point,-1.3091631,36.7860444,Water Tank
water_point,-1.3096299,36.7869166,Gaza
water_point,-1.3090321,36.7880039,Makongeni Bank Base
water_point,-1.3097586,36.7880141,Water Tank
water_point,-1.3102585,36.7876208,Plot Water Tank
water_point,-1.3108322,36.7872685,Opposite Masjid Nur Darajani
water_point,-1.3110417,36.7876517,Carpenter Tater Tank
water_point,-1.3108233,36.78769669999999,Masjid Nursing Darajani
water_point,-1.3096536,36.7886848,Sanitation Baze
water_point,-1.3108707,36.78735679999999,Gogo Boys Tank
water_point,-1.3093489,36.7894613,Community Tank
water_point,-1.3092365999999998,36.7888437,Plot Water Tank
water_point,-1.3091644,36.7887762,Water Pipe
water_point,-1.3096243999999997,36.7888541,Plot Water Tank
water_point,-1.3084685999999999,36.788228399999994,Makongeni Plot
water_point,-1.3089366999999998,36.7893209,Community Water Tank
water_point,-1.3084425999999998,36.7881954,Makogeni
water_point,-1.3099432999999998,36.793845,
water_point,-1.3120966999999997,36.7965933,Nairobi Metropolitan Services Water Tower
water_point,-1.3129450000000003,36.79446,Kibera free methodist Piped Water
water_point,-1.3106500000000003,36.79202,
water_point,-1.31132,36.79611,Laini Saba Water Pump
water_point,-1.3110417,36.7947233,Kibera Church of God
water_point,-1.3113983,36.794345,
water_point,-1.3108767,36.7933733,Piped Tap
water_point,-1.3103149999999997,36.7932967,Magoso primary
water_point,-1.3096282999999997,36.79207329999999,
water_point,-1.3124217,36.7965417,
water_point,-1.312665,36.7962367,
water_point,-1.3128582999999998,36.7960283,Ushirika Water Tower
water_point,-1.3128617,36.7960783,
water_point,-1.3127849999999999,36.795423299999996,
water_point,-1.3129067,36.79527,
water_point,-1.3110333000000003,36.79473999999999,
water_point,-1.3115583,36.79369,
water_point,-1.3112017,36.7937133,
water_point,-1.3102517,36.79324669999999,Magoso Primary Water Tank
water_point,-1.3135416999999998,36.7943517,Slumcare Piped Tap
water_point,-1.3134982999999998,36.7945733,
water_point,-1.3128217,36.795085,Piped Tap
water_point,-1.313005,36.7943917,Kibera Free Methodist Water Tank
water_point,-1.3116282999999997,36.793045,Gyff Water Tank
water_point,-1.31174,36.79384329999999,Ushirika Water Tank
water_point,-1.3117933,36.7937333,
water_point,-1.3117833,36.7950783,
water_point,-1.3115299999999999,36.795384999999996,Capital One
water_point,-1.311735,36.79598,Glory Secondary School Water Tank
water_point,-1.31113,36.79591829999999,Water Tank
water_point,-1.31119,36.7949358,
water_point,-1.3111867,36.7947867,
water_point,-1.3114599999999998,36.79356330000001,KISEP Water Tank
water_point,-1.3101066999999997,36.79316,
water_point,-1.3155219999999999,36.7929956,Water Tank
water_point,-1.3155738999999997,36.7936951,NMS
water_point,-1.317122,36.7929893,Piped water
water_point,-1.3169758,36.7929031,Piped water
water_point,-1.3161937,36.792452999999995,Water
water_point,-1.3148373999999998,36.79407299999999,Water
water_point,-1.3152189999999997,36.79265329999999,Piped water
water_point,-1.3144593999999998,36.79271909999999,Kwa Uwanja
water_point,-1.3135455,36.7881394,Kwa Duka
water_point,-1.3135674999999998,36.7885859,Shofco 19 Water Tank
water_point,-1.3148046,36.7915568,Uwanjani
water_point,-1.3152585,36.7916029,Plot
water_point,-1.3147015,36.7919165,Mosque Water Tank
water_point,-1.3150282,36.7917997,Tank water
water_point,-1.3167450999999997,36.792541299999996,Water tank
water_point,-1.3168941999999997,36.7924539,Water kiosk
water_point,-1.3172324999999998,36.7929589,Water tank
water_point,-1.3171797999999997,36.7925414,Water tank
water_point,-1.3172501,36.79215059999999,Piped tap
water_point,-1.3171381,36.79223729999999,Water tank
water_point,-1.3165101,36.792541099999994,Piped tap
water_point,-1.3163228,36.7922367,Piped tap
water_point,-1.3160317,36.7924287,Water tank
water_point,-1.3156414999999997,36.79192239999999,Water tank
water_point,-1.3154555,36.7921761,Water tank
water_point,-1.3156050999999997,36.792556,Water tank
water_point,-1.3154045,36.7927732,Kibra community water supply
water_point,-1.315006,36.792140999999994,Water tank
water_point,-1.3155601,36.7920289,Kibra community water supply
water_point,-1.3158965,36.791243,Water tank
water_point,-1.3164455999999998,36.79110769999999,Water tank
water_point,-1.3159279999999998,36.7909259,Water tank
water_point,-1.3158614,36.790581499999995,Water tank
water_point,-1.31568,36.79041339999999,Water tank
water_point,-1.3154545,36.7905684,Piped Tap
water_point,-1.3142682999999995,36.7905267,Piped water
water_point,-1.3123471,36.787184499999995,Water Kiosk
water_point,-1.3127049999999998,36.78736409999999,Plot Water
water_point,-1.3130751999999999,36.787292,Baro Water kiosk
water_point,-1.3132317,36.7872086,Kwa Duka
water_point,-1.3132575999999998,36.7871945,Hot shower Water Tank
water_point,-1.3131632999999998,36.7876766,Mama Sammy Piped Water
water_point,-1.3120826,36.7882411,Water Tower
water_point,-1.3118861999999998,36.789819,Uwanjani Piped Water
water_point,-1.3119628,36.7863791,Kwa Rell Piped Water
water_point,-1.3128184999999999,36.7858059,Water Tank
water_point,-1.3126318,36.7858658,Sisi kwa Sisi
water_point,-1.3132765999999998,36.7869476,Water Tank
water_point,-1.313052,36.7872014,Piped Water
water_point,-1.3118660000000002,36.7877528,Piped Water
water_point,-1.3121241999999997,36.7885041,Bamoja Group Water Tank
water_point,-1.3121497,36.7886318,Kwa Barabara Piped Tap
water_point,-1.3118519999999998,36.788954000000004,Water Tank
water_point,-1.3133835,36.78869209999999,Kwa kanisa Piped Tap
water_point,-1.3130034999999998,36.7884448,Plot Water Tank
water_point,-1.3118881,36.7879383,Mtini Piped Water
water_point,-1.3125054,36.78812640000001,Kwa shule
water_point,-1.3129415,36.7879817,Water Kiosk
water_point,-1.3136359999999996,36.7889661,Water Tank
water_point,-1.313222,36.786777099999995,K18 Shofco Water Tank
water_point,-1.3131157,36.786305299999995,School Water Tank
water_point,-1.3126365999999998,36.786660499999996,Water Tank
water_point,-1.3123873000000001,36.78564769999999,Transformer (1)
water_point,-1.3158112,36.7918563,Piped tap
water_point,-1.311493,36.7902818,
water_point,-1.3102631999999999,36.7905137,
water_point,-1.3110159,36.79030699999999,
water_point,-1.3116188999999998,36.790849699999995,
water_point,-1.3122481,36.791443199999996,
water_point,-1.3127049,36.791667499999996,
water_point,-1.3125583,36.7915126,
water_point,-1.3125887,36.79180709999999,
water_point,-1.3117443,36.7916676,
water_point,-1.3122953,36.7919999,
water_point,-1.3120133,36.791945399999996,
water_point,-1.3116418,36.7921335,
water_point,-1.3118654999999997,36.7925941,
water_point,-1.3118464,36.793035399999994,Mashimoni Youth Group
water_point,-1.3165317,36.7830033,
water_point,-1.3146283,36.7832433,
water_point,-1.3148949999999997,36.7833983,
water_point,-1.3152882999999997,36.7847767,Water tank
water_point,-1.3150667,36.783391699999996,Water tap
water_point,-1.3148967,36.78402,
water_point,-1.316365,36.7837367,
water_point,-1.3157717,36.7833867,
water_point,-1.3158832999999999,36.7842533,
water_point,-1.3156,36.783745,
water_point,-1.31508,36.7846517,
water_point,-1.3156083,36.786856699999994,
water_point,-1.3154549999999998,36.7852867,
water_point,-1.31528,36.7856067,
water_point,-1.3157099999999997,36.785915,
water_point,-1.3148933,36.786625,
water_point,-1.3147216999999998,36.78608499999999,NYS Water
water_point,-1.3151632999999998,36.7855917,
water_point,-1.3146332999999997,36.784965,
water_point,-1.314255,36.7845767,
water_point,-1.3144832999999998,36.784605,
water_point,-1.3135766999999998,36.78395999999999,
water_point,-1.3137333,36.784673299999994,
water_point,-1.3138199999999998,36.78495829999999,
water_point,-1.31383,36.7853433,
water_point,-1.3139166999999998,36.7855883,
water_point,-1.3130067,36.78447499999999,
water_point,-1.3123833,36.7846983,
water_point,-1.313365,36.7847767,
water_point,-1.3124032999999997,36.78459,
water_point,-1.3134067,36.78478499999999,
water_point,-1.3130916999999998,36.7849933,
water_point,-1.3131400000000002,36.78502829999999,
water_point,-1.3141099999999997,36.78608669999999,
water_point,-1.3139833,36.785824999999996,
water_point,-1.3138149999999997,36.78547,
water_point,-1.31372,36.7859167,
water_point,-1.3134416999999998,36.7857683,
water_point,-1.3137216999999997,36.7858967,
water_point,-1.3134217,36.78586169999999,
water_point,-1.3145217,36.7867867,
water_point,-1.3143167,36.786423299999996,
water_point,-1.3148082999999997,36.7869633,
water_point,-1.3145633,36.7872567,
water_point,-1.3152517,36.78869000000001,
water_point,-1.3149217,36.78765829999999,
water_point,-1.3150267,36.788805,
water_point,-1.3143217,36.7884733,
water_point,-1.3149649999999997,36.787885,
water_point,-1.3144849999999997,36.78808829999999,
water_point,-1.3152132999999997,36.788961699999994,
water_point,-1.3142533,36.7881967,
water_point,-1.3149016999999998,36.7885167,
water_point,-1.3138966999999997,36.78758,
water_point,-1.3142166999999998,36.78809,
water_point,-1.3143367,36.788813299999994,
water_point,-1.3138349999999999,36.788125,
water_point,-1.3135782999999999,36.7885767,
water_point,-1.3140199999999997,36.7877733,
water_point,-1.3137283,36.787575,
water_point,-1.313285,36.78730829999999,
water_point,-1.3135067,36.7865817,
water_point,-1.3140733,36.78715330000001,
water_point,-1.3141033,36.787146699999994,
water_point,-1.3133799999999998,36.78692,
water_point,-1.31339,36.786809999999996,
water_point,-1.313275,36.7867033,
water_point,-1.3130716999999998,36.7855617,
water_point,-1.31317,36.78594,
water_point,-1.3134817,36.7863083,
water_point,-1.3134717000000002,36.786315,
water_point,-1.313455,36.78628,
water_point,-1.3129317,36.785244999999996,
water_point,-1.3130466999999997,36.785259999999994,
water_point,-1.3084685999999999,36.788228399999994,Makongeni Plot Water
water_point,-1.3108233,36.78769669999999,Masjid Nursing Darajani
water_point,-1.3110417,36.7876517,Carpenter Water Tank
water_point,-1.3102585,36.7876208,
water_point,-1.3098904,36.7880903,Arera Tank
water_point,-1.3102282999999997,36.78745419999999,Beyond Zero
water_point,-1.3124705999999997,36.79263029999999,
water_point,-1.3125429,36.792692699999996,
water_point,-1.3125850000000001,36.7925767,
water_point,-1.3126829,36.7928608,
water_point,-1.3124107,36.793232599999996,
water_point,-1.3116983,36.7930117,
water_point,-1.3115188999999998,36.7929928,
water_point,-1.3114595,36.7930499,
water_point,-1.3114492,36.7932196,
water_point,-1.3107152000000002,36.7924819,
water_point,-1.3106426,36.7923103,
water_point,-1.3105232,36.79224049999999,
water_point,-1.3102708,36.7919182,
water_point,-1.3100075,36.791973999999996,
water_point,-1.3113791999999997,36.7967988,
water_point,-1.3115467,36.7966246,
water_point,-1.3114180999999998,36.7969597,
water_point,-1.3122782,36.7969845,
water_point,-1.311493,36.7902818,
water_point,-1.3102631999999999,36.7905137,
water_point,-1.3112144,36.7917131,
water_point,-1.3117673,36.7926676,
water_point,-1.3128317,36.7929992,
water_point,-1.3112384999999998,36.7928539,
water_point,-1.3149424999999997,36.7964387,
water_point,-1.3154217,36.7966027,
water_point,-1.314847,36.7965315,
water_point,-1.3146615,36.79603639999999,
water_point,-1.3151993,36.7969947,
water_point,-1.3139429,36.7955907,
water_point,-1.3135451,36.7953046,
water_point,-1.3138975,36.795688199999994,
water_point,-1.3136899999999998,36.7955427,Ushirika Water Tank
water_point,-1.3133851,36.7953336,
water_point,-1.3141716,36.795961299999995,
water_point,-1.3133067,36.7952933,
water_point,-1.3122782,36.7969845,
shower,-1.3122333,36.793951699999994,Gyff Bathrooms
shower,-1.3122333,36.793951699999994,Gyff Bathrooms
